epoch,time,train/giou_loss,train/cls_loss,train/l1_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/giou_loss,val/cls_loss,val/l1_loss,lr/pg0,lr/pg1,lr/pg2
43,1139.81,0.69928,0.39544,0.13775,0.82397,0.80956,0.78272,0.3924,0.45705,0.38703,0.1324,0.006535,0.006535,0.006535
44,1166.02,0.63712,0.41839,0.13135,0.66915,0.68896,0.64826,0.22689,0.72301,0.43738,0.175,0.0064525,0.0064525,0.0064525
45,1192.44,0.57219,0.40279,0.11377,0.77309,0.72904,0.70792,0.25279,0.68306,0.4325,0.14219,0.00637,0.00637,0.00637
46,1218.83,0.58493,0.39375,0.11118,0.83848,0.75866,0.79363,0.46974,0.35218,0.37254,0.12091,0.0062875,0.0062875,0.0062875
47,1245.22,0.66077,0.38902,0.1269,0.87831,0.86025,0.87037,0.422,0.45147,0.42422,0.13337,0.006205,0.006205,0.006205
48,1271.51,0.65531,0.40196,0.14201,0.51663,0.68379,0.52328,0.17744,0.78952,0.43693,0.22518,0.0061225,0.0061225,0.0061225
49,1297.45,0.70244,0.4054,0.14576,0.79392,0.77994,0.75964,0.31964,0.59028,0.42643,0.17147,0.00604,0.00604,0.00604
50,1323.35,0.72465,0.3925,0.13432,0.83148,0.77514,0.75257,0.32613,0.62173,0.41631,0.16546,0.0059575,0.0059575,0.0059575
51,1349.16,0.66902,0.38447,0.11843,0.89855,0.87923,0.87737,0.48043,0.39256,0.38854,0.12275,0.005875,0.005875,0.005875
52,1375.52,0.55962,0.38156,0.10042,0.8197,0.83481,0.81269,0.42845,0.42004,0.4083,0.11596,0.0057925,0.0057925,0.0057925
53,1401.54,0.54827,0.3876,0.11401,0.86585,0.84154,0.82909,0.47721,0.38184,0.37874,0.11848,0.00571,0.00571,0.00571
54,1427.5,0.59081,0.39344,0.12014,0.70732,0.64519,0.63062,0.28519,0.61878,0.42074,0.17019,0.0056275,0.0056275,0.0056275
55,1453.5,0.62091,0.38352,0.1152,0.88033,0.84062,0.8408,0.46557,0.391,0.36569,0.12893,0.005545,0.005545,0.005545
56,1479.49,0.57544,0.39955,0.1074,0.8813,0.85086,0.87148,0.49526,0.33847,0.35691,0.11214,0.0054625,0.0054625,0.0054625
57,1506.02,0.5775,0.39865,0.11028,0.90077,0.8365,0.86066,0.42293,0.45948,0.40573,0.15739,0.00538,0.00538,0.00538
58,1532.21,0.59402,0.39495,0.11711,0.42942,0.50315,0.46103,0.11959,0.98755,0.41964,0.18562,0.0052975,0.0052975,0.0052975
59,1558.32,0.69876,0.38951,0.13204,0.90867,0.86859,0.88541,0.47307,0.40152,0.38389,0.12291,0.005215,0.005215,0.005215
60,1585.07,0.54499,0.38419,0.09941,0.89313,0.86859,0.88415,0.50114,0.35737,0.37464,0.11155,0.0051325,0.0051325,0.0051325
61,1611.86,0.55694,0.39278,0.0974,0.90197,0.85441,0.88387,0.48733,0.38803,0.38545,0.12644,0.00505,0.00505,0.00505
62,1637.97,0.64864,0.38791,0.11025,0.80028,0.75783,0.76062,0.31361,0.6825,0.42314,0.14832,0.0049675,0.0049675,0.0049675
63,1664.32,0.51511,0.38417,0.0939,0.73753,0.72175,0.65598,0.2345,0.74985,0.44595,0.19112,0.004885,0.004885,0.004885
64,1690.69,0.51357,0.39223,0.09202,0.86861,0.78348,0.8053,0.46939,0.34664,0.34905,0.11136,0.0048025,0.0048025,0.0048025
65,1716.91,0.46329,0.36676,0.08679,0.90035,0.8615,0.85852,0.48616,0.35304,0.36473,0.12006,0.00472,0.00472,0.00472
66,1743.42,0.48974,0.37658,0.09004,0.9313,0.87214,0.88596,0.52136,0.32342,0.3576,0.10286,0.0046375,0.0046375,0.0046375
67,1770.18,0.50518,0.38413,0.09157,0.85939,0.84377,0.84841,0.49439,0.34667,0.34939,0.10761,0.004555,0.004555,0.004555
68,1797.04,0.47728,0.37415,0.09626,0.89823,0.86628,0.89235,0.52326,0.3302,0.36342,0.10937,0.0044725,0.0044725,0.0044725
69,1824.6,0.43796,0.36351,0.0833,0.69313,0.60973,0.62157,0.30617,0.61015,0.42714,0.16703,0.00439,0.00439,0.00439
70,1851.11,0.5333,0.38475,0.10475,0.89656,0.80943,0.82173,0.45928,0.41843,0.37596,0.12517,0.0043075,0.0043075,0.0043075
71,1877.36,0.43894,0.37212,0.08102,0.91166,0.87635,0.88373,0.44908,0.43879,0.40778,0.1138,0.004225,0.004225,0.004225
72,1903.59,0.4036,0.36357,0.07357,0.90176,0.85795,0.8844,0.50681,0.34031,0.35808,0.10542,0.0041425,0.0041425,0.0041425
73,1930,0.41551,0.36378,0.07419,0.90496,0.84377,0.86617,0.50032,0.3582,0.35883,0.11321,0.00406,0.00406,0.00406
74,1956.52,0.47379,0.37269,0.08198,0.87877,0.8615,0.85471,0.4103,0.49723,0.40712,0.12493,0.0039775,0.0039775,0.0039775
75,1983.11,0.48982,0.37683,0.08489,0.89864,0.85191,0.85639,0.49626,0.35061,0.35746,0.12096,0.003895,0.003895,0.003895
76,2009.55,0.40825,0.35851,0.06849,0.86589,0.84586,0.82157,0.49927,0.32995,0.34926,0.11229,0.0038125,0.0038125,0.0038125
77,2036.3,0.3908,0.35416,0.07267,0.894,0.85199,0.86857,0.49807,0.34792,0.36046,0.1103,0.00373,0.00373,0.00373
78,2062.96,0.35398,0.34239,0.06536,0.89642,0.83706,0.84213,0.46148,0.39044,0.37558,0.12367,0.0036475,0.0036475,0.0036475
79,2088.98,0.37783,0.34322,0.0709,0.8891,0.84116,0.85435,0.49339,0.37229,0.37926,0.11745,0.003565,0.003565,0.003565
80,2115.31,0.39664,0.33761,0.07181,0.92149,0.85545,0.89067,0.51714,0.34269,0.36258,0.10891,0.0034825,0.0034825,0.0034825
81,2141.77,0.31047,0.32211,0.05484,0.9238,0.86379,0.87265,0.51092,0.34535,0.36342,0.1099,0.0034,0.0034,0.0034
82,2168.06,0.34679,0.34351,0.06331,0.92138,0.84731,0.86023,0.5011,0.3355,0.34979,0.10683,0.0033175,0.0033175,0.0033175
83,2194.04,0.31921,0.33474,0.05994,0.94275,0.85431,0.8882,0.52571,0.3303,0.35099,0.10539,0.003235,0.003235,0.003235
84,2220.83,0.31901,0.3292,0.059,0.88277,0.84022,0.85881,0.51672,0.32538,0.34556,0.10702,0.0031525,0.0031525,0.0031525
85,2246.91,0.31841,0.33,0.05799,0.87927,0.87012,0.88743,0.5185,0.33222,0.35664,0.10813,0.00307,0.00307,0.00307
86,2273.04,0.28009,0.31308,0.05253,0.89634,0.8515,0.85976,0.51356,0.325,0.3563,0.10893,0.0029875,0.0029875,0.0029875
87,2299.95,0.28965,0.31781,0.05638,0.91904,0.85737,0.87575,0.52297,0.33647,0.36355,0.10856,0.002905,0.002905,0.002905
88,2325.8,0.26471,0.30796,0.05077,0.91389,0.86687,0.8778,0.50779,0.33165,0.35159,0.10628,0.0028225,0.0028225,0.0028225
89,2351.91,0.2463,0.29641,0.04928,0.90238,0.85295,0.87703,0.50255,0.35485,0.38413,0.10994,0.00274,0.00274,0.00274
90,2377.91,0.28077,0.3196,0.05188,0.9061,0.84816,0.86567,0.5137,0.32871,0.3551,0.10955,0.0026575,0.0026575,0.0026575
91,2404.3,0.23686,0.29813,0.04515,0.91154,0.8565,0.86102,0.51198,0.3272,0.3569,0.10503,0.002575,0.002575,0.002575
92,2430.7,0.23251,0.29111,0.04491,0.91048,0.85138,0.85088,0.51574,0.31563,0.35625,0.10368,0.0024925,0.0024925,0.0024925
93,2456.89,0.25687,0.30519,0.04722,0.92532,0.86274,0.8762,0.51963,0.32255,0.35109,0.10254,0.00241,0.00241,0.00241
