1,1,516.11,590.01,209.64,47.69,1,2,1.000000
2,1,516.20,591.77,209.22,45.17,1,2,1.000000
3,1,515.94,596.57,200.57,39.65,1,2,1.000000
4,1,514.24,600.43,198.28,35.15,1,2,1.000000
5,1,511.44,601.17,200.89,32.51,1,2,1.000000
6,1,509.07,607.29,194.89,24.03,1,2,1.000000
7,1,503.91,605.45,204.43,23.23,1,2,1.000000
8,1,502.80,607.74,202.38,22.21,1,2,1.000000
9,1,506.59,608.39,193.47,20.39,1,2,1.000000
10,1,495.61,607.06,205.58,21.44,1,2,1.000000
11,1,494.29,607.56,205.53,20.55,1,2,1.000000
12,1,492.48,605.87,199.67,24.82,1,2,1.000000
13,1,493.86,608.00,202.27,22.79,1,2,1.000000
14,1,493.60,605.85,201.25,24.54,1,2,1.000000
15,1,491.41,607.03,196.71,25.27,1,2,1.000000
16,1,492.71,606.01,198.95,26.85,1,2,1.000000
17,1,494.11,604.05,193.55,27.63,1,2,1.000000
18,1,484.74,602.16,204.49,28.82,1,2,1.000000
19,1,482.64,600.89,204.14,32.63,1,2,1.000000
20,1,483.70,601.89,202.92,30.42,1,2,1.000000
21,1,482.14,600.53,206.87,32.84,1,2,1.000000
22,1,480.68,598.10,206.57,38.44,1,2,1.000000
23,1,484.72,600.34,203.64,37.74,1,2,1.000000
24,1,479.79,599.17,206.58,37.23,1,2,1.000000
25,1,477.85,597.78,207.20,38.25,1,2,1.000000
26,1,479.90,599.05,204.53,37.15,1,2,1.000000
27,1,482.82,599.33,202.30,36.15,1,2,1.000000
28,1,482.42,600.44,205.04,31.14,1,2,1.000000
29,1,483.34,600.34,203.41,33.17,1,2,1.000000
29,6,642.14,631.07,32.19,17.21,1,1,1.000000
30,1,485.40,599.39,203.99,31.46,1,2,1.000000
30,6,641.59,627.87,36.63,20.02,1,1,1.000000
31,1,483.27,600.84,209.00,30.54,1,2,1.000000
31,6,638.29,625.31,39.47,21.86,1,1,1.000000
32,1,481.05,599.98,210.29,30.84,1,2,1.000000
32,6,638.83,627.84,37.58,20.43,1,1,1.000000
33,1,487.31,601.37,205.88,28.68,1,2,1.000000
33,6,627.11,624.15,48.98,23.57,1,1,1.000000
34,1,484.62,600.29,212.31,30.83,1,2,1.000000
34,6,622.78,625.41,55.95,21.45,1,1,1.000000
35,1,484.43,601.48,209.79,26.86,1,2,1.000000
35,6,602.49,624.78,69.69,22.35,1,1,1.000000
36,1,482.27,600.09,214.49,27.80,1,2,1.000000
36,6,625.87,623.51,48.71,23.42,1,1,1.000000
37,1,481.46,599.53,221.62,28.36,1,2,1.000000
37,6,620.96,624.10,51.81,21.20,1,1,1.000000
38,1,487.92,600.17,210.74,28.30,1,2,1.000000
38,6,618.84,624.11,58.82,21.66,1,1,1.000000
39,1,480.04,599.42,217.75,27.96,1,2,1.000000
39,6,617.20,623.59,61.05,22.10,1,1,1.000000
40,1,480.56,598.95,217.70,28.52,1,2,1.000000
40,6,620.73,623.25,54.12,23.76,1,1,1.000000
41,1,481.21,599.46,219.61,27.65,1,2,1.000000
41,6,620.16,623.79,53.61,22.61,1,1,1.000000
42,1,485.88,599.82,216.96,27.30,1,2,1.000000
42,6,612.40,621.54,60.92,27.53,1,1,1.000000
43,1,480.09,599.24,215.54,27.38,1,2,1.000000
43,6,600.41,623.78,73.87,23.33,1,1,1.000000
44,1,479.79,598.41,219.20,28.02,1,2,1.000000
44,6,610.24,622.81,66.97,23.10,1,1,1.000000
45,1,481.92,599.24,218.67,27.50,1,2,1.000000
45,6,598.83,624.32,77.63,21.04,1,1,1.000000
46,1,476.24,596.00,220.72,29.19,1,2,1.000000
46,6,615.27,623.70,61.90,22.02,1,1,1.000000
47,1,479.41,596.14,216.87,29.75,1,2,1.000000
47,6,603.15,624.09,73.37,20.37,1,1,1.000000
48,1,477.55,597.01,218.85,29.29,1,2,1.000000
48,6,599.40,622.63,74.89,24.59,1,1,1.000000
49,1,479.15,596.33,217.20,30.70,1,2,1.000000
49,6,599.57,622.88,71.00,26.69,1,1,1.000000
50,1,481.19,596.67,216.05,30.91,1,2,1.000000
50,6,600.04,621.51,66.66,27.39,1,1,1.000000
51,1,477.51,597.79,222.59,30.43,1,2,1.000000
51,6,599.71,621.79,69.19,27.26,1,1,1.000000
52,1,478.52,595.52,217.38,31.20,1,2,1.000000
52,6,598.31,622.17,73.30,27.97,1,1,1.000000
53,1,482.13,595.00,217.31,31.75,1,2,1.000000
53,6,600.69,622.84,75.47,27.60,1,1,1.000000
54,1,477.44,593.99,218.35,33.09,1,2,1.000000
