epoch,time,train/giou_loss,train/cls_loss,train/l1_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/giou_loss,val/cls_loss,val/l1_loss,lr/pg0,lr/pg1,lr/pg2
41,509.503,0.29748,0.39994,0.14457,0.90927,0.88172,0.9245,0.5692,0.43488,0.47867,0.29193,8.68e-05,8.68e-05,8.68e-05
42,521.713,0.29101,0.38452,0.13856,0.9059,0.90753,0.92581,0.57514,0.43216,0.45843,0.29231,8.647e-05,8.647e-05,8.647e-05
43,533.91,0.28553,0.36794,0.14571,0.8976,0.94256,0.94383,0.64963,0.34479,0.45862,0.21433,8.614e-05,8.614e-05,8.614e-05
44,545.906,0.2781,0.37076,0.13455,0.8916,0.91975,0.92167,0.56812,0.43024,0.47122,0.28391,8.581e-05,8.581e-05,8.581e-05
45,557.991,0.27225,0.37201,0.12276,0.91407,0.90968,0.91727,0.57987,0.42752,0.47203,0.28538,8.548e-05,8.548e-05,8.548e-05
46,570.069,0.26979,0.36674,0.12884,0.91628,0.91789,0.93867,0.62106,0.38197,0.44218,0.24603,8.515e-05,8.515e-05,8.515e-05
47,582.27,0.26498,0.35147,0.12974,0.92458,0.90753,0.93623,0.60349,0.41199,0.43996,0.27134,8.482e-05,8.482e-05,8.482e-05
48,594.223,0.2703,0.36012,0.12964,0.89983,0.91613,0.92401,0.598,0.3967,0.46363,0.26113,8.449e-05,8.449e-05,8.449e-05
49,606.403,0.2667,0.35584,0.1298,0.92792,0.90538,0.92113,0.60676,0.3891,0.45143,0.26112,8.416e-05,8.416e-05,8.416e-05
50,618.797,0.26347,0.35151,0.13231,0.93707,0.93118,0.95977,0.61499,0.39396,0.45048,0.2545,8.383e-05,8.383e-05,8.383e-05
51,630.766,0.26737,0.35533,0.12319,0.91679,0.90043,0.93311,0.5903,0.4152,0.4731,0.27276,8.35e-05,8.35e-05,8.35e-05
52,642.715,0.25575,0.34587,0.12154,0.92318,0.90538,0.92938,0.59291,0.40672,0.47525,0.26485,8.317e-05,8.317e-05,8.317e-05
53,654.949,0.26084,0.3454,0.12421,0.93085,0.92688,0.9539,0.63834,0.37125,0.43991,0.23731,8.284e-05,8.284e-05,8.284e-05
54,666.889,0.26075,0.34492,0.12778,0.90246,0.93515,0.94097,0.64585,0.36442,0.44164,0.23752,8.251e-05,8.251e-05,8.251e-05
55,678.886,0.2651,0.34684,0.12623,0.92496,0.92772,0.94658,0.62123,0.38114,0.4435,0.24704,8.218e-05,8.218e-05,8.218e-05
56,691.022,0.25869,0.34365,0.12167,0.91319,0.91398,0.93251,0.60436,0.39634,0.45434,0.25728,8.185e-05,8.185e-05,8.185e-05
57,703.174,0.25893,0.34681,0.12147,0.91172,0.91613,0.93039,0.58146,0.41767,0.46942,0.27991,8.152e-05,8.152e-05,8.152e-05
58,716.057,0.25293,0.34668,0.12362,0.92441,0.92055,0.94748,0.62806,0.38482,0.43767,0.24678,8.119e-05,8.119e-05,8.119e-05
