1724168460772122600,1,479.86,668.44,93.79,51.52,1,1,1.000000
1724168460892740300,1,483.19,659.87,113.04,60.11,1,1,1.000000
1724168460940053100,1,476.32,659.05,143.97,60.76,1,1,1.000000
1724168461014570500,1,482.98,657.33,152.09,62.37,1,1,1.000000
1724168461059927600,1,500.17,657.75,167.27,61.84,1,1,1.000000
1724168461139179900,1,522.22,650.60,160.79,69.12,1,1,1.000000
1724168461214426000,1,534.12,644.83,188.23,75.12,1,1,1.000000
1724168461258473300,1,546.82,630.44,206.25,89.71,1,1,1.000000
1724168461335643900,1,575.07,620.15,194.58,99.89,1,1,1.000000
1724168461380015000,1,586.07,611.99,212.85,108.04,1,1,1.000000
1724168461456714800,1,598.51,610.25,226.73,109.85,1,1,1.000000
1724168461532096800,1,609.02,605.05,252.00,114.99,1,1,1.000000
1724168461580724100,1,617.27,606.73,289.59,113.07,1,1,1.000000
1724168461656250200,1,625.54,603.63,332.86,115.85,1,1,1.000000
1724168461686703000,1,635.24,601.66,362.57,118.06,1,1,1.000000
1724168461777910000,1,646.72,598.64,401.25,120.39,1,1,1.000000
1724168461811585600,1,634.36,598.59,456.82,120.35,1,1,1.000000
1724168461902574500,1,625.94,590.93,509.04,126.61,1,1,1.000000
1724168461933614800,1,650.20,585.15,529.21,119.62,1,1,1.000000
1724168462007920400,1,687.31,577.56,534.16,125.55,1,1,1.000000
1724168462053799900,1,729.86,573.19,547.63,133.45,1,1,1.000000
1724168462128870500,1,758.08,570.33,520.87,143.68,1,1,1.000000
1724168462222398000,1,804.52,566.84,475.66,153.61,1,1,1.000000
1724168462253305500,1,829.91,565.72,450.30,153.99,1,1,1.000000
1724168462297069000,1,925.13,568.12,355.24,151.52,1,1,1.000000
1724168462373105800,1,964.73,569.35,315.98,144.02,1,1,1.000000
1724168462419479700,1,998.61,571.26,282.09,124.85,1,1,1.000000
1724168462497427500,1,1035.35,555.40,245.73,132.27,1,1,1.000000
1724168462573504500,1,1065.69,557.66,215.36,126.18,1,1,1.000000
1724168468939633500,2,0.55,526.66,265.79,119.64,1,1,1.000000
1724168469018580200,2,0.66,516.31,316.09,126.06,1,1,1.000000
1724168469091936100,2,0.93,501.20,356.09,148.89,1,1,1.000000
1724168469139854600,2,0.00,500.44,412.84,149.63,1,1,1.000000
1724168469169287700,2,0.42,504.57,457.96,153.77,1,1,1.000000
1724168469247163800,2,0.12,512.52,494.86,156.92,1,1,1.000000
1724168469338629700,2,0.00,521.57,542.21,155.68,1,1,1.000000
1724168469369589800,2,0.25,525.37,591.81,163.44,1,1,1.000000
1724168469415707900,2,1.13,502.82,628.05,197.21,1,1,1.000000
1724168469494709900,2,60.07,544.46,605.38,161.75,1,1,1.000000
1724168469538809100,2,39.71,544.31,655.96,175.39,1,1,1.000000
1724168469617429200,2,59.55,544.78,686.10,175.01,1,1,1.000000
1724168469662481000,2,124.63,549.99,667.78,169.44,1,1,1.000000
1724168469736920800,2,206.38,548.83,636.66,170.40,1,1,1.000000
1724168469815688400,2,281.13,534.94,611.64,184.60,1,1,1.000000
1724168469859377000,2,339.11,515.10,600.21,205.16,1,1,1.000000
1724168469935822400,2,421.62,518.46,560.41,201.47,1,1,1.000000
1724168469982393200,2,456.41,531.64,560.77,188.23,1,1,1.000000
1724168470058479000,2,517.61,567.40,538.89,152.62,1,1,1.000000
1724168470132409200,2,584.20,588.32,518.52,131.23,1,1,1.000000
1724168470180474500,2,654.80,578.09,500.24,141.04,1,1,1.000000
1724168470209844900,2,753.29,556.93,440.06,162.65,1,1,1.000000
1724168470301144700,2,820.18,538.45,433.31,181.35,1,1,1.000000
1724168470301144700,3,1.64,619.46,342.74,99.33,1,1,1.000000
1724168470301144700,4,0.00,409.62,193.44,158.49,1,1,1.000000
1724168470331966900,2,886.40,529.97,392.66,190.46,1,1,1.000000
1724168470331966900,3,1.96,595.31,388.28,124.21,1,1,1.000000
1724168470331966900,4,0.44,393.97,256.56,208.67,1,1,1.000000
