1724168095039296600,1,566.10,62.71,585.22,323.34,1,1,1.000000
1724168095039296600,2,31.41,127.70,593.72,230.07,1,1,1.000000
1724168095084801600,1,562.59,27.11,574.69,353.24,1,1,1.000000
1724168095084801600,2,66.40,109.15,570.31,210.14,1,1,1.000000
1724168095133026900,1,556.06,1.38,535.00,361.81,1,1,1.000000
1724168095133026900,2,164.08,99.67,486.93,215.88,1,1,1.000000
1724168095206652100,1,555.92,0.00,542.39,364.27,1,1,1.000000
1724168095206652100,2,242.58,90.83,431.43,227.03,1,1,1.000000
1724168095252608900,1,567.91,0.16,532.34,361.79,1,1,1.000000
1724168095252608900,2,280.43,86.80,425.32,254.99,1,1,1.000000
1724168095326899800,1,585.94,1.16,521.10,346.13,1,1,1.000000
1724168095326899800,2,331.00,78.44,417.75,283.43,1,1,1.000000
1724168095373480500,1,607.05,0.62,508.06,311.66,1,1,1.000000
1724168095373480500,2,424.71,70.00,375.10,320.30,1,1,1.000000
1724168095450769500,1,622.57,1.07,504.48,272.53,1,1,1.000000
1724168095450769500,2,529.22,66.11,278.91,318.71,1,1,1.000000
1724168095572201500,1,625.08,0.79,510.71,241.98,1,1,1.000000
1724168095572201500,2,604.13,59.27,241.46,318.48,1,1,1.000000
1724168095605117100,1,631.28,1.17,505.60,215.39,1,1,1.000000
1724168095605117100,2,626.89,54.31,252.75,313.66,1,1,1.000000
1724168095651497900,1,652.36,0.90,477.25,180.19,1,1,1.000000
1724168095651497900,2,629.82,42.51,257.38,277.79,1,1,1.000000
1724168095725957100,1,663.57,0.59,456.33,161.30,1,1,1.000000
1724168095725957100,2,627.20,49.28,304.98,241.53,1,1,1.000000
1724168095771630600,1,691.45,0.61,416.81,135.67,1,1,1.000000
1724168095771630600,2,629.56,17.02,477.49,263.36,1,1,1.000000
1724168095848816000,1,709.77,0.39,384.18,120.67,1,1,1.000000
1724168095848816000,2,631.53,4.38,457.72,243.78,1,1,1.000000
1724168095928430600,1,758.30,0.12,336.42,110.24,1,1,1.000000
1724168095928430600,2,653.28,2.03,433.63,220.96,1,1,1.000000
1724168095969929600,1,794.00,0.17,325.17,94.93,1,1,1.000000
1724168095969929600,2,689.99,0.99,427.04,201.03,1,1,1.000000
1724168096047349800,2,743.70,0.62,424.78,193.61,1,1,1.000000
1724168096091415000,2,780.09,0.62,436.44,191.03,1,1,1.000000
1724168096122569100,2,844.54,0.21,409.95,161.23,1,1,1.000000
1724168096213030300,2,876.97,0.00,398.89,124.34,1,1,1.000000
1724168096243439400,2,892.63,0.00,385.28,108.82,1,1,1.000000
1724168096337243700,2,904.51,0.00,374.48,101.57,1,1,1.000000
1724168096363729100,2,914.46,0.00,365.36,97.46,1,1,1.000000
1724168096440934700,2,928.07,0.00,351.50,85.02,1,1,1.000000
1724168096532377300,2,948.00,0.00,331.75,73.74,1,1,1.000000
1724168096532377300,6,531.88,696.91,258.26,22.95,1,1,1.000000
1724168096563156100,2,980.89,0.00,298.29,70.92,1,1,1.000000
1724168096563156100,6,534.84,686.57,278.04,32.98,1,1,1.000000
1724168096658648800,2,1021.08,0.01,258.36,64.95,1,1,1.000000
1724168096658648800,6,538.80,680.14,324.85,39.19,1,1,1.000000
