1724169344076533600,1,2.35,0.07,133.64,37.13,1,1,1.000000
1724169344110130000,1,2.35,0.07,133.64,37.13,1,1,1.000000
1724169344153392400,1,0.06,0.32,169.13,45.25,1,1,1.000000
1724169344183310600,1,0.06,0.32,169.13,45.25,1,1,1.000000
1724169344183310600,2,0.57,70.62,80.76,83.38,1,1,1.000000
1724169344228474100,1,0.18,0.03,238.27,45.08,1,1,1.000000
1724169344228474100,2,0.50,71.31,118.92,99.30,1,1,1.000000
1724169344273829600,1,0.48,0.00,271.52,42.17,1,1,1.000000
1724169344273829600,2,0.31,68.74,151.08,118.40,1,1,1.000000
1724169344304662400,1,0.48,0.00,271.52,42.17,1,1,1.000000
1724169344304662400,2,0.31,68.74,151.08,118.40,1,1,1.000000
1724169344351641000,1,1.11,0.00,325.72,38.58,1,1,1.000000
1724169344351641000,2,0.49,67.80,186.19,130.26,1,1,1.000000
1724169344382647900,1,3.58,0.01,369.85,49.35,1,1,1.000000
1724169344382647900,2,0.00,67.94,208.36,149.15,1,1,1.000000
1724169344427912900,1,3.58,0.01,369.85,49.35,1,1,1.000000
1724169344427912900,2,0.00,67.94,208.36,149.15,1,1,1.000000
1724169344427912900,3,625.70,126.23,93.84,48.87,1,1,1.000000
1724169344472940300,1,15.82,0.54,391.61,56.89,1,1,1.000000
1724169344472940300,2,0.00,70.27,244.08,149.88,1,1,1.000000
1724169344503248100,1,78.63,0.30,366.23,47.24,1,1,1.000000
1724169344503248100,2,0.00,69.60,265.74,150.30,1,1,1.000000
1724169344548514300,1,102.18,0.64,367.22,42.87,1,1,1.000000
1724169344548514300,2,0.00,67.27,284.01,165.37,1,1,1.000000
1724169344593367000,1,102.18,0.64,367.22,42.87,1,1,1.000000
1724169344593367000,2,0.00,67.27,284.01,165.37,1,1,1.000000
1724169344623855000,2,0.00,65.90,305.05,156.31,1,1,1.000000
1724169344669195600,2,0.00,65.90,305.05,156.31,1,1,1.000000
1724169344713568200,2,0.00,62.37,323.56,153.74,1,1,1.000000
1724169344743939200,2,0.00,62.37,323.56,153.74,1,1,1.000000
1724169344789889500,2,0.00,60.47,353.91,151.88,1,1,1.000000
1724169344835772600,2,0.00,56.82,378.03,153.90,1,1,1.000000
1724169344867438500,2,0.00,56.82,378.03,153.90,1,1,1.000000
1724169344914276900,2,0.00,52.06,403.70,154.21,1,1,1.000000
1724169344957934300,2,0.00,47.06,427.23,148.94,1,1,1.000000
1724169344988519200,2,0.00,47.06,427.23,148.94,1,1,1.000000
1724169345033748700,2,0.47,44.28,458.48,143.29,1,1,1.000000
1724169345063843300,2,0.63,38.96,492.37,163.67,1,1,1.000000
1724169345108156800,2,0.63,38.96,492.37,163.67,1,1,1.000000
1724169345153792300,2,5.31,33.10,506.08,166.11,1,1,1.000000
1724169345184171400,2,14.44,26.80,519.50,166.57,1,1,1.000000
1724169345184171400,4,0.75,10.09,170.24,129.11,1,1,1.000000
1724169345229317600,2,14.44,26.80,519.50,166.57,1,1,1.000000
1724169345229317600,4,0.75,10.09,170.24,129.11,1,1,1.000000
