epoch,time,train/giou_loss,train/cls_loss,train/l1_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/giou_loss,val/cls_loss,val/l1_loss,lr/pg0,lr/pg1,lr/pg2
42,503.562,0.13782,0.39967,0.05812,0.95755,0.85806,0.90137,0.70729,0.29805,0.43402,0.17083,0.0008647,0.0008647,0.0008647
43,515.139,0.13588,0.29896,0.05974,0.85389,0.89231,0.85528,0.68107,0.31445,0.41047,0.18914,0.0008614,0.0008614,0.0008614
44,526.716,0.11089,0.24811,0.04657,0.90356,0.84946,0.83417,0.65895,0.36435,0.42196,0.25134,0.0008581,0.0008581,0.0008581
45,538.231,0.12098,0.23659,0.05222,0.92997,0.85806,0.88117,0.67971,0.31973,0.46531,0.20145,0.0008548,0.0008548,0.0008548
46,549.772,0.12086,0.26647,0.05021,0.93947,0.83441,0.86743,0.67921,0.31955,0.46705,0.20109,0.0008515,0.0008515,0.0008515
47,561.57,0.11249,0.23757,0.04812,0.9243,0.86022,0.87717,0.69417,0.31111,0.44744,0.19839,0.0008482,0.0008482,0.0008482
48,573.398,0.10873,0.22621,0.04432,0.92326,0.90753,0.90643,0.71495,0.29338,0.41446,0.18095,0.0008449,0.0008449,0.0008449
49,584.938,0.09936,0.21275,0.04104,0.92559,0.91398,0.89706,0.70457,0.28501,0.42961,0.16737,0.0008416,0.0008416,0.0008416
50,596.709,0.10274,0.21002,0.04231,0.93771,0.90753,0.90025,0.71736,0.28976,0.41846,0.16698,0.0008383,0.0008383,0.0008383
51,608.289,0.09486,0.20135,0.03881,0.93463,0.92246,0.91441,0.72621,0.2768,0.3999,0.16059,0.000835,0.000835,0.000835
52,620.185,0.08723,0.19082,0.03623,0.94808,0.90538,0.91124,0.71816,0.27654,0.44063,0.15632,0.0008317,0.0008317,0.0008317
53,631.732,0.08822,0.18523,0.03665,0.92291,0.92685,0.91495,0.7212,0.28159,0.43013,0.16697,0.0008284,0.0008284,0.0008284
54,643.543,0.08735,0.19049,0.03691,0.92075,0.92441,0.90048,0.71433,0.27901,0.4077,0.16998,0.0008251,0.0008251,0.0008251
55,655.304,0.08931,0.18544,0.03716,0.93818,0.91381,0.91619,0.7195,0.28515,0.42851,0.16963,0.0008218,0.0008218,0.0008218
56,666.842,0.08909,0.1951,0.03652,0.91699,0.9027,0.90959,0.72958,0.284,0.41218,0.17344,0.0008185,0.0008185,0.0008185
57,678.99,0.08673,0.20025,0.03688,0.95315,0.88172,0.89103,0.70786,0.27759,0.43624,0.1621,0.0008152,0.0008152,0.0008152
58,690.441,0.08547,0.19411,0.03517,0.89876,0.92043,0.8986,0.71493,0.27993,0.43282,0.16921,0.0008119,0.0008119,0.0008119
59,702.115,0.08499,0.21156,0.03576,0.88912,0.90323,0.86108,0.68242,0.30075,0.44797,0.19227,0.0008086,0.0008086,0.0008086
60,713.913,0.10303,0.22544,0.04133,0.87284,0.93,0.90745,0.69908,0.27319,0.4396,0.16991,0.0008053,0.0008053,0.0008053
61,725.488,0.09586,0.22196,0.03926,0.94183,0.90323,0.90877,0.71456,0.29169,0.40951,0.17694,0.000802,0.000802,0.000802
62,737.096,0.09339,0.20928,0.03883,0.93431,0.89677,0.90708,0.71782,0.29659,0.43109,0.18464,0.0007987,0.0007987,0.0007987
63,748.849,0.08492,0.19428,0.03481,0.90746,0.91183,0.8991,0.70954,0.2939,0.42169,0.17546,0.0007954,0.0007954,0.0007954
64,760.397,0.08906,0.2049,0.03751,0.91915,0.8802,0.87855,0.6929,0.30652,0.46127,0.18429,0.0007921,0.0007921,0.0007921
65,772.005,0.09033,0.20489,0.038,0.89828,0.89677,0.87888,0.69135,0.29826,0.44764,0.19443,0.0007888,0.0007888,0.0007888
66,783.59,0.08451,0.1895,0.03552,0.91937,0.90731,0.90116,0.70931,0.29468,0.42498,0.19103,0.0007855,0.0007855,0.0007855
67,795.152,0.08212,0.18564,0.03376,0.91226,0.90538,0.91422,0.72554,0.3019,0.41332,0.19089,0.0007822,0.0007822,0.0007822
68,806.837,0.08124,0.19059,0.03392,0.9441,0.90538,0.9273,0.72241,0.28657,0.42967,0.16725,0.0007789,0.0007789,0.0007789
69,818.423,0.08508,0.187,0.03514,0.91229,0.89892,0.87937,0.69676,0.28206,0.46597,0.17331,0.0007756,0.0007756,0.0007756
70,830.285,0.08201,0.18049,0.03462,0.93516,0.90323,0.90015,0.70427,0.28694,0.47576,0.17081,0.0007723,0.0007723,0.0007723
71,841.841,0.07742,0.17627,0.03169,0.9314,0.9051,0.91102,0.72076,0.28129,0.43245,0.17551,0.000769,0.000769,0.000769
72,853.363,0.07774,0.17805,0.03192,0.9279,0.90108,0.90345,0.71312,0.29157,0.43798,0.17919,0.0007657,0.0007657,0.0007657
73,865.087,0.0774,0.16787,0.03216,0.94755,0.89892,0.91053,0.72252,0.28325,0.44938,0.17521,0.0007624,0.0007624,0.0007624
74,876.607,0.0716,0.15911,0.0293,0.92458,0.90753,0.91339,0.72113,0.30216,0.42806,0.19291,0.0007591,0.0007591,0.0007591
75,888.17,0.07218,0.1604,0.03072,0.94522,0.90538,0.9082,0.72193,0.2791,0.40632,0.17141,0.0007558,0.0007558,0.0007558
76,899.843,0.06597,0.1585,0.0267,0.95225,0.90323,0.91911,0.72413,0.28125,0.45376,0.16751,0.0007525,0.0007525,0.0007525
