epoch,time,train/giou_loss,train/cls_loss,train/l1_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/giou_loss,val/cls_loss,val/l1_loss,lr/pg0,lr/pg1,lr/pg2
43,6340.02,1.04804,0.40909,0.15635,0.83624,0.83342,0.78433,0.3252,0.59539,0.55724,0.11039,0.006535,0.006535,0.006535
44,6490.21,0.80834,0.43352,0.11607,0.83044,0.82026,0.77544,0.32309,0.62711,0.5478,0.11329,0.0064525,0.0064525,0.0064525
45,6640.38,0.70845,0.44347,0.10339,0.84545,0.84416,0.78036,0.35073,0.60479,0.51744,0.11636,0.00637,0.00637,0.00637
46,6790.88,0.82566,0.53495,0.11831,0.82713,0.8035,0.77075,0.31431,0.68652,0.55291,0.1234,0.0062875,0.0062875,0.0062875
47,6941.61,0.66823,0.46569,0.0939,0.8226,0.8402,0.7805,0.35534,0.58524,0.52591,0.11197,0.006205,0.006205,0.006205
48,7092.21,0.93258,0.4757,0.13232,0.81064,0.81296,0.76226,0.30415,0.65232,0.53995,0.1203,0.0061225,0.0061225,0.0061225
49,7242.71,0.71672,0.45797,0.10022,0.82822,0.82673,0.76187,0.34066,0.60974,0.5174,0.11556,0.00604,0.00604,0.00604
50,7394.33,0.81396,0.43325,0.10913,0.83861,0.83671,0.77575,0.32639,0.62452,0.5215,0.11885,0.0059575,0.0059575,0.0059575
51,7545.08,0.74352,0.5026,0.10561,0.80871,0.81151,0.74877,0.29466,0.68883,0.51908,0.12427,0.005875,0.005875,0.005875
52,7696.56,0.85889,0.46877,0.11964,0.72828,0.72531,0.68036,0.23531,0.81703,0.50292,0.13143,0.0057925,0.0057925,0.0057925
53,7847.22,0.84289,0.53965,0.11668,0.82487,0.84297,0.77862,0.33745,0.59521,0.57673,0.11118,0.00571,0.00571,0.00571
54,7997.8,0.63101,0.46399,0.08882,0.83996,0.83147,0.77688,0.34171,0.61964,0.52701,0.11641,0.0056275,0.0056275,0.0056275
55,8148.78,0.81437,0.43269,0.10863,0.80843,0.8122,0.76371,0.31719,0.66967,0.53421,0.12014,0.005545,0.005545,0.005545
56,8300.81,0.74527,0.46342,0.09885,0.75665,0.73328,0.69368,0.24982,0.81387,0.50247,0.13073,0.0054625,0.0054625,0.0054625
57,8451.29,0.79995,0.51606,0.11982,0.80294,0.8008,0.74087,0.25532,0.71376,0.52677,0.12528,0.00538,0.00538,0.00538
58,8601.66,0.61931,0.423,0.08481,0.84042,0.84085,0.77662,0.34359,0.60397,0.51289,0.11271,0.0052975,0.0052975,0.0052975
