epoch,time,train/giou_loss,train/cls_loss,train/l1_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/giou_loss,val/cls_loss,val/l1_loss,lr/pg0,lr/pg1,lr/pg2
39,460.644,0.30013,0.39157,0.14778,0.92983,0.87527,0.91334,0.58716,0.43108,0.45725,0.29185,9.64838e-05,9.64838e-05,9.64838e-05
40,472.155,0.30892,0.40271,0.14956,0.93572,0.89677,0.92771,0.56832,0.44974,0.46685,0.29909,9.6299e-05,9.6299e-05,9.6299e-05
41,483.298,0.30776,0.39921,0.15292,0.92527,0.87527,0.90426,0.54275,0.46462,0.48197,0.3203,9.61095e-05,9.61095e-05,9.61095e-05
42,494.603,0.30343,0.39414,0.14447,0.93018,0.85947,0.89522,0.5431,0.47188,0.46884,0.32566,9.59156e-05,9.59156e-05,9.59156e-05
43,506.037,0.30016,0.38954,0.158,0.92374,0.88573,0.91428,0.62788,0.38849,0.43048,0.24934,9.57172e-05,9.57172e-05,9.57172e-05
44,517.569,0.30306,0.38836,0.15116,0.93097,0.87016,0.91483,0.53311,0.47778,0.49667,0.32798,9.55143e-05,9.55143e-05,9.55143e-05
45,528.828,0.29597,0.38733,0.135,0.91901,0.88172,0.90323,0.54217,0.47474,0.46746,0.33434,9.5307e-05,9.5307e-05,9.5307e-05
46,540.01,0.29106,0.37041,0.13638,0.94389,0.90445,0.94237,0.61232,0.39925,0.43393,0.25702,9.50953e-05,9.50953e-05,9.50953e-05
47,551.37,0.28952,0.37141,0.14368,0.92813,0.88864,0.92591,0.55024,0.46205,0.47039,0.31197,9.48792e-05,9.48792e-05,9.48792e-05
48,562.817,0.29197,0.38056,0.13931,0.92931,0.89462,0.92643,0.57518,0.44048,0.46891,0.29104,9.46587e-05,9.46587e-05,9.46587e-05
49,574.136,0.28755,0.38311,0.13473,0.92602,0.91828,0.94696,0.62082,0.39062,0.43838,0.2483,9.44338e-05,9.44338e-05,9.44338e-05
50,585.558,0.28451,0.37536,0.14073,0.93052,0.90753,0.93503,0.5801,0.42428,0.4431,0.27629,9.42046e-05,9.42046e-05,9.42046e-05
51,596.78,0.28034,0.36583,0.13271,0.94126,0.89604,0.94302,0.55229,0.46073,0.48062,0.30241,9.39711e-05,9.39711e-05,9.39711e-05
52,608.166,0.28566,0.36664,0.13651,0.92931,0.90472,0.93935,0.57938,0.4291,0.45819,0.28455,9.37334e-05,9.37334e-05,9.37334e-05
53,619.386,0.27201,0.36419,0.12871,0.92649,0.91828,0.94655,0.65025,0.36664,0.42551,0.2307,9.34914e-05,9.34914e-05,9.34914e-05
54,630.918,0.27714,0.36224,0.1385,0.93167,0.90894,0.93521,0.61276,0.39207,0.47132,0.25587,9.32452e-05,9.32452e-05,9.32452e-05
55,642.2,0.28289,0.36568,0.13713,0.94272,0.90968,0.94144,0.5946,0.41677,0.47407,0.27129,9.29948e-05,9.29948e-05,9.29948e-05
56,653.655,0.28163,0.36497,0.13614,0.91743,0.90803,0.93837,0.6367,0.37845,0.43745,0.24867,9.27402e-05,9.27402e-05,9.27402e-05
57,665.111,0.27444,0.36079,0.12791,0.91787,0.8893,0.91747,0.58101,0.42541,0.45655,0.28289,9.24815e-05,9.24815e-05,9.24815e-05
58,676.476,0.27303,0.36309,0.13514,0.9385,0.88387,0.91176,0.58619,0.4321,0.46645,0.28763,9.22186e-05,9.22186e-05,9.22186e-05
59,687.799,0.26745,0.35242,0.12933,0.93313,0.91613,0.9481,0.58669,0.42202,0.45588,0.26682,9.19517e-05,9.19517e-05,9.19517e-05
60,699.061,0.2792,0.36426,0.14074,0.92738,0.92258,0.93606,0.56205,0.45164,0.44879,0.30217,9.16808e-05,9.16808e-05,9.16808e-05
61,710.311,0.266,0.35666,0.12519,0.92549,0.93492,0.95269,0.60291,0.4151,0.4607,0.2718,9.14058e-05,9.14058e-05,9.14058e-05
62,721.886,0.27046,0.35454,0.12647,0.92509,0.91183,0.94466,0.65777,0.3547,0.42535,0.21851,9.11268e-05,9.11268e-05,9.11268e-05
63,733.931,0.2632,0.36623,0.12454,0.92144,0.88282,0.9155,0.59939,0.41352,0.45682,0.27684,9.08438e-05,9.08438e-05,9.08438e-05
64,745.495,0.26472,0.37071,0.12585,0.93844,0.89247,0.93038,0.55127,0.46732,0.47526,0.31762,9.0557e-05,9.0557e-05,9.0557e-05
