epoch,time,train/giou_loss,train/cls_loss,train/l1_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/giou_loss,val/cls_loss,val/l1_loss,lr/pg0,lr/pg1,lr/pg2
1,17.2942,0.68882,2.09393,0.3506,0.0167,0.54194,0.02878,0.00951,0.77435,1.03477,0.40072,0.00075,0.00075,0.08575
2,29.6665,0.62877,1.06198,0.27377,0.3148,0.35054,0.25338,0.1188,0.58251,1.08655,0.32237,0.00154488,0.00154488,0.0705449
3,41.6061,0.71052,0.68993,0.29215,0.75787,0.65806,0.71198,0.39653,0.56275,0.6755,0.31529,0.00233449,0.00233449,0.0553345
4,53.703,0.84444,0.4506,0.33899,0.8163,0.73585,0.73596,0.23236,0.83603,0.46597,0.39986,0.00311882,0.00311882,0.0401188
5,65.0661,0.76198,0.43263,0.28467,0.84419,0.76774,0.7882,0.38962,0.63313,0.50543,0.28542,0.00389786,0.00389786,0.0248979
6,76.2793,0.58743,0.42497,0.21272,0.93404,0.89247,0.94487,0.70882,0.29578,0.42395,0.16337,0.00467163,0.00467163,0.00967163
7,87.7424,0.34149,0.38447,0.1291,0.91945,0.93283,0.95841,0.68748,0.3321,0.40822,0.17395,0.004901,0.004901,0.004901
8,99.0988,0.30206,0.35982,0.11403,0.94156,0.90753,0.94925,0.61066,0.3976,0.44816,0.1946,0.0048845,0.0048845,0.0048845
9,110.425,0.29908,0.35426,0.11039,0.94429,0.91828,0.96377,0.66751,0.35365,0.42185,0.17589,0.004868,0.004868,0.004868
10,121.807,0.28639,0.34426,0.10398,0.96145,0.91187,0.96237,0.71812,0.29986,0.37378,0.15039,0.0048515,0.0048515,0.0048515
11,133.36,0.26916,0.33421,0.09773,0.9496,0.92258,0.96462,0.71358,0.30885,0.39594,0.16145,0.004835,0.004835,0.004835
12,144.765,0.25159,0.32201,0.09273,0.94267,0.92258,0.95863,0.65492,0.36465,0.42035,0.17234,0.0048185,0.0048185,0.0048185
13,156.341,0.28411,0.33986,0.10126,0.94184,0.90552,0.95336,0.62417,0.39103,0.46188,0.19187,0.004802,0.004802,0.004802
14,167.622,0.26511,0.33058,0.09531,0.96057,0.89058,0.96702,0.72251,0.29465,0.40017,0.15762,0.0047855,0.0047855,0.0047855
15,179.136,0.27507,0.32966,0.09567,0.94714,0.92485,0.9724,0.72326,0.30131,0.38627,0.16355,0.004769,0.004769,0.004769
16,190.846,0.2407,0.31556,0.08955,0.94097,0.92473,0.96362,0.67972,0.33903,0.40789,0.16589,0.0047525,0.0047525,0.0047525
17,202.221,0.24471,0.31403,0.08509,0.95552,0.92385,0.96192,0.73165,0.28475,0.39468,0.15526,0.004736,0.004736,0.004736
18,213.957,0.26039,0.32191,0.08971,0.94967,0.93334,0.96779,0.73245,0.2886,0.38376,0.15932,0.0047195,0.0047195,0.0047195
19,225.479,0.24401,0.3136,0.08407,0.95444,0.946,0.97748,0.75069,0.26926,0.36334,0.14959,0.004703,0.004703,0.004703
20,237.034,0.24238,0.31203,0.08283,0.94621,0.94568,0.97775,0.7529,0.26679,0.3613,0.15526,0.0046865,0.0046865,0.0046865
21,248.48,0.21183,0.29085,0.07565,0.95103,0.91875,0.97302,0.74449,0.27709,0.38722,0.14949,0.00467,0.00467,0.00467
22,259.747,0.21638,0.29225,0.07561,0.92556,0.93593,0.96701,0.71941,0.30136,0.40062,0.16318,0.0046535,0.0046535,0.0046535
23,271.131,0.20346,0.28291,0.07442,0.9445,0.95149,0.97654,0.72665,0.29669,0.39257,0.16021,0.004637,0.004637,0.004637
24,283.109,0.23061,0.30271,0.08423,0.91643,0.94333,0.9567,0.53209,0.47414,0.46892,0.20977,0.0046205,0.0046205,0.0046205
25,294.207,0.30854,0.35102,0.09564,0.94829,0.95054,0.97536,0.74865,0.2747,0.34649,0.14783,0.004604,0.004604,0.004604
26,305.419,0.23302,0.30487,0.07616,0.94588,0.95699,0.97857,0.73949,0.27887,0.36835,0.14511,0.0045875,0.0045875,0.0045875
27,316.568,0.27673,0.3282,0.08432,0.9468,0.94839,0.96841,0.67412,0.34869,0.40331,0.16987,0.004571,0.004571,0.004571
28,327.751,0.25043,0.31182,0.07971,0.95097,0.94624,0.9787,0.74795,0.26733,0.36135,0.14381,0.0045545,0.0045545,0.0045545
29,338.97,0.21488,0.29312,0.06996,0.94796,0.94839,0.97768,0.70112,0.32037,0.3991,0.16516,0.004538,0.004538,0.004538
30,350.372,0.21893,0.29356,0.06979,0.93701,0.95484,0.97944,0.74085,0.27756,0.36129,0.15191,0.0045215,0.0045215,0.0045215
