epoch,time,train/giou_loss,train/cls_loss,train/l1_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/giou_loss,val/cls_loss,val/l1_loss,lr/pg0,lr/pg1,lr/pg2
43,469.6,0.29845,0.34099,0.10415,0.92928,0.96074,0.97252,0.68719,0.3391,0.38576,0.16544,0.006535,0.006535,0.006535
44,480.374,0.34845,0.35708,0.12307,0.95162,0.93548,0.96995,0.67465,0.35261,0.40085,0.16518,0.0064525,0.0064525,0.0064525
45,491.165,0.28405,0.33737,0.10049,0.94846,0.93333,0.97577,0.59904,0.42602,0.45606,0.18993,0.00637,0.00637,0.00637
46,502.095,0.29341,0.33803,0.096,0.94722,0.92903,0.97672,0.74929,0.27732,0.35856,0.15293,0.0062875,0.0062875,0.0062875
47,513.053,0.28159,0.33449,0.10082,0.94197,0.94249,0.97211,0.64706,0.37906,0.41619,0.19027,0.006205,0.006205,0.006205
48,523.84,0.2872,0.33321,0.10414,0.95081,0.94194,0.97405,0.6741,0.35855,0.42153,0.17233,0.0061225,0.0061225,0.0061225
49,534.633,0.29435,0.33289,0.09346,0.93456,0.95204,0.97339,0.72347,0.29281,0.38095,0.14754,0.00604,0.00604,0.00604
50,545.543,0.322,0.34432,0.10203,0.91878,0.94881,0.96697,0.68441,0.34902,0.40851,0.19368,0.0059575,0.0059575,0.0059575
51,556.338,0.23442,0.30547,0.08096,0.95681,0.94409,0.97235,0.74325,0.28133,0.38552,0.14697,0.005875,0.005875,0.005875
52,567.104,0.35807,0.36299,0.10868,0.93894,0.95054,0.96303,0.6651,0.36257,0.40826,0.17701,0.0057925,0.0057925,0.0057925
53,577.908,0.31431,0.34679,0.09867,0.95459,0.95269,0.97002,0.72501,0.30724,0.37327,0.1501,0.00571,0.00571,0.00571
54,588.688,0.26213,0.32252,0.08418,0.95874,0.94942,0.97158,0.76157,0.27447,0.34716,0.14584,0.0056275,0.0056275,0.0056275
55,599.642,0.27797,0.32836,0.09053,0.96051,0.94158,0.96581,0.70849,0.32608,0.38441,0.16014,0.005545,0.005545,0.005545
56,610.406,0.23458,0.3033,0.07881,0.95568,0.94194,0.95828,0.7193,0.31894,0.37246,0.16982,0.0054625,0.0054625,0.0054625
57,621.353,0.22381,0.29639,0.07786,0.94605,0.94269,0.96551,0.63349,0.40177,0.43983,0.18269,0.00538,0.00538,0.00538
58,632.164,0.2375,0.30129,0.07767,0.95203,0.93898,0.96355,0.71204,0.31402,0.39074,0.16618,0.0052975,0.0052975,0.0052975
59,643.005,0.2893,0.3394,0.09112,0.96454,0.93593,0.96801,0.73153,0.29575,0.37808,0.16864,0.005215,0.005215,0.005215
60,653.785,0.22492,0.29943,0.07842,0.95653,0.94646,0.97435,0.75611,0.25585,0.36718,0.14544,0.0051325,0.0051325,0.0051325
