epoch,time,train/giou_loss,train/cls_loss,train/l1_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/giou_loss,val/cls_loss,val/l1_loss,lr/pg0,lr/pg1,lr/pg2
42,528.162,0.08877,0.19004,0.03718,0.91684,0.87731,0.86537,0.67489,0.31838,0.45484,0.19651,0.0008647,0.0008647,0.0008647
43,540.314,0.08426,0.18648,0.03501,0.91403,0.89892,0.88596,0.69322,0.30309,0.45278,0.18351,0.0008614,0.0008614,0.0008614
44,553.179,0.07286,0.16558,0.03077,0.94513,0.89247,0.89272,0.69854,0.30378,0.43454,0.18412,0.0008581,0.0008581,0.0008581
45,566.031,0.07601,0.16602,0.03138,0.91003,0.88387,0.88485,0.67447,0.33354,0.45082,0.20509,0.0008548,0.0008548,0.0008548
46,578.306,0.07813,0.17752,0.03293,0.91017,0.89032,0.88975,0.67076,0.32721,0.48099,0.19757,0.0008515,0.0008515,0.0008515
47,590.66,0.08146,0.18907,0.03476,0.91923,0.88114,0.87762,0.67376,0.33865,0.44301,0.22476,0.0008482,0.0008482,0.0008482
48,602.824,0.0879,0.19411,0.03741,0.88632,0.89247,0.88212,0.66615,0.3353,0.45408,0.20877,0.0008449,0.0008449,0.0008449
49,615.002,0.09597,0.20574,0.04312,0.89524,0.84538,0.86614,0.64181,0.36453,0.50085,0.24032,0.0008416,0.0008416,0.0008416
50,626.964,0.10225,0.2283,0.04555,0.80869,0.83226,0.80144,0.60047,0.38317,0.4601,0.25748,0.0008383,0.0008383,0.0008383
51,639.352,0.10143,0.24508,0.04267,0.80024,0.86452,0.79953,0.6105,0.3628,0.49271,0.25135,0.000835,0.000835,0.000835
52,651.388,0.09549,0.22464,0.04071,0.85097,0.86667,0.85939,0.66444,0.31883,0.47801,0.20131,0.0008317,0.0008317,0.0008317
53,663.635,0.08462,0.19643,0.03623,0.8601,0.88586,0.86038,0.66286,0.31221,0.47999,0.19536,0.0008284,0.0008284,0.0008284
54,675.718,0.07785,0.18383,0.03302,0.88569,0.89247,0.86561,0.66547,0.32826,0.47024,0.21178,0.0008251,0.0008251,0.0008251
55,687.524,0.073,0.17053,0.02989,0.87282,0.86237,0.84716,0.65348,0.33656,0.49321,0.21852,0.0008218,0.0008218,0.0008218
56,699.484,0.07083,0.18133,0.02899,0.80425,0.87957,0.81504,0.62971,0.34441,0.51811,0.24447,0.0008185,0.0008185,0.0008185
57,711.435,0.0676,0.18504,0.02779,0.83941,0.89247,0.83677,0.64966,0.3303,0.48302,0.21015,0.0008152,0.0008152,0.0008152
58,723.592,0.07242,0.17055,0.031,0.9091,0.8818,0.86916,0.67623,0.30819,0.48532,0.19202,0.0008119,0.0008119,0.0008119
59,735.573,0.07081,0.17061,0.03006,0.91521,0.90968,0.91211,0.69726,0.30467,0.47184,0.18661,0.0008086,0.0008086,0.0008086
60,747.458,0.06875,0.17925,0.02939,0.92176,0.88602,0.89998,0.69716,0.31513,0.44315,0.21066,0.0008053,0.0008053,0.0008053
61,759.776,0.0759,0.18606,0.03012,0.88845,0.85806,0.85013,0.6642,0.36351,0.45132,0.23705,0.000802,0.000802,0.000802
62,771.865,0.07029,0.16021,0.02923,0.90215,0.89462,0.88978,0.68905,0.31482,0.47512,0.19473,0.0007987,0.0007987,0.0007987
63,783.791,0.07293,0.1786,0.03095,0.91047,0.83441,0.86011,0.65705,0.32816,0.54028,0.19731,0.0007954,0.0007954,0.0007954
64,795.836,0.07218,0.1792,0.02962,0.93235,0.83441,0.86205,0.66342,0.33356,0.49395,0.20302,0.0007921,0.0007921,0.0007921
65,807.671,0.069,0.16899,0.02885,0.92566,0.88602,0.8945,0.69621,0.30968,0.4489,0.19202,0.0007888,0.0007888,0.0007888
66,819.73,0.06017,0.15121,0.0252,0.87989,0.88172,0.87544,0.67751,0.34561,0.49233,0.23008,0.0007855,0.0007855,0.0007855
67,831.568,0.05457,0.14627,0.02252,0.88039,0.87957,0.86872,0.68108,0.31941,0.48796,0.19662,0.0007822,0.0007822,0.0007822
68,843.574,0.05839,0.14471,0.02462,0.90233,0.86452,0.85342,0.6617,0.33817,0.48854,0.21792,0.0007789,0.0007789,0.0007789
69,855.524,0.06131,0.15263,0.02609,0.911,0.8805,0.87213,0.66681,0.31402,0.50974,0.18601,0.0007756,0.0007756,0.0007756
70,867.553,0.06504,0.15482,0.02905,0.9201,0.86882,0.87024,0.67513,0.31531,0.49845,0.19254,0.0007723,0.0007723,0.0007723
71,879.922,0.05411,0.1356,0.02216,0.92482,0.87297,0.87144,0.685,0.31613,0.48387,0.20528,0.000769,0.000769,0.000769
72,891.974,0.05585,0.13777,0.02305,0.94588,0.86449,0.87512,0.69208,0.29316,0.53412,0.17554,0.0007657,0.0007657,0.0007657
73,903.901,0.05218,0.12882,0.02178,0.92041,0.88387,0.87852,0.69488,0.31814,0.46653,0.20333,0.0007624,0.0007624,0.0007624
74,915.866,0.04573,0.12456,0.0188,0.89386,0.87527,0.86797,0.69058,0.3237,0.4975,0.21273,0.0007591,0.0007591,0.0007591
75,928.241,0.04628,0.11719,0.01908,0.95098,0.83441,0.85455,0.67264,0.32875,0.5397,0.2107,0.0007558,0.0007558,0.0007558
76,940.482,0.04735,0.11709,0.01975,0.91812,0.85161,0.86939,0.67886,0.34634,0.50099,0.22536,0.0007525,0.0007525,0.0007525
77,952.671,0.04673,0.12264,0.01966,0.88816,0.85806,0.84148,0.65368,0.35161,0.52116,0.22764,0.0007492,0.0007492,0.0007492
78,964.913,0.04536,0.12208,0.01909,0.91636,0.84823,0.85588,0.67237,0.34768,0.49922,0.22535,0.0007459,0.0007459,0.0007459
79,977.052,0.04312,0.11207,0.01806,0.89186,0.87742,0.87298,0.68623,0.36247,0.48909,0.2479,0.0007426,0.0007426,0.0007426
80,990.467,0.04038,0.11005,0.01649,0.90988,0.84683,0.8503,0.65054,0.36292,0.57035,0.25587,0.0007393,0.0007393,0.0007393
81,1002.91,0.04886,0.14091,0.02088,0.88966,0.84731,0.85566,0.66348,0.35679,0.46909,0.2339,0.000736,0.000736,0.000736
82,1015.11,0.06661,0.178,0.02827,0.90249,0.85376,0.8537,0.65036,0.36903,0.46715,0.2473,0.0007327,0.0007327,0.0007327
83,1027.37,0.06751,0.17294,0.02813,0.88724,0.87987,0.87946,0.66258,0.35874,0.4543,0.23465,0.0007294,0.0007294,0.0007294
84,1039.97,0.06731,0.17136,0.02788,0.94786,0.82096,0.8521,0.65285,0.33786,0.57718,0.19904,0.0007261,0.0007261,0.0007261
85,1052.05,0.06505,0.16551,0.02774,0.94148,0.8043,0.8234,0.63992,0.33977,0.55542,0.21153,0.0007228,0.0007228,0.0007228
86,1064.08,0.06063,0.15896,0.02546,0.92138,0.83169,0.84809,0.66639,0.31905,0.5523,0.20326,0.0007195,0.0007195,0.0007195
87,1076.26,0.059,0.15313,0.02387,0.91951,0.83011,0.8502,0.66592,0.31455,0.58502,0.19972,0.0007162,0.0007162,0.0007162
88,1088.47,0.05277,0.13443,0.02141,0.94561,0.83226,0.86302,0.67197,0.32248,0.52561,0.19187,0.0007129,0.0007129,0.0007129
89,1102.78,0.05609,0.14117,0.02366,0.89661,0.89523,0.88967,0.68898,0.33448,0.48277,0.21984,0.0007096,0.0007096,0.0007096
90,1115.78,0.06044,0.15132,0.02498,0.9361,0.82796,0.84419,0.65418,0.33393,0.55263,0.20725,0.0007063,0.0007063,0.0007063
91,1127.9,0.05913,0.17087,0.02522,0.87187,0.83413,0.83948,0.63888,0.36569,0.48978,0.25668,0.000703,0.000703,0.000703
92,1140.04,0.06036,0.16744,0.02582,0.8186,0.83458,0.79705,0.60558,0.35335,0.57784,0.26801,0.0006997,0.0006997,0.0006997
93,1152.69,0.05505,0.15637,0.023,0.84924,0.78495,0.76559,0.59386,0.41261,0.57473,0.31397,0.0006964,0.0006964,0.0006964
94,1164.93,0.05194,0.15278,0.02189,0.88267,0.82509,0.81442,0.64157,0.33701,0.53128,0.21475,0.0006931,0.0006931,0.0006931
