epoch,time,train/giou_loss,train/cls_loss,train/l1_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/giou_loss,val/cls_loss,val/l1_loss,lr/pg0,lr/pg1,lr/pg2
133,1613.08,0.05539,0.1205,0.0168,0.95911,0.95852,0.98445,0.78935,0.24233,0.40121,0.13871,0.00133266,0.00133266,0.00133266
134,1624.63,0.06807,0.14046,0.01896,0.96042,0.95699,0.98125,0.79036,0.25075,0.3932,0.14676,0.00129874,0.00129874,0.00129874
135,1636.16,0.04709,0.10646,0.01517,0.95263,0.95699,0.98315,0.79149,0.25143,0.39367,0.14373,0.00126512,0.00126512,0.00126512
136,1647.9,0.05855,0.12514,0.01732,0.9653,0.9573,0.98514,0.79578,0.24216,0.3942,0.13623,0.00123182,0.00123182,0.00123182
137,1659.83,0.05436,0.11811,0.01571,0.95935,0.95484,0.9852,0.79161,0.24895,0.39162,0.14193,0.00119883,0.00119883,0.00119883
138,1671.33,0.05272,0.11654,0.01565,0.96534,0.95836,0.98508,0.79193,0.24249,0.39543,0.1374,0.00116617,0.00116617,0.00116617
139,1682.85,0.04702,0.10634,0.01399,0.96376,0.95914,0.98459,0.791,0.23927,0.3987,0.13448,0.00113384,0.00113384,0.00113384
140,1694.67,0.04271,0.09925,0.01356,0.96192,0.95699,0.98505,0.79025,0.24111,0.40416,0.13447,0.00110186,0.00110186,0.00110186
141,1706.19,0.04215,0.09823,0.01285,0.96335,0.95484,0.98536,0.79224,0.24399,0.41304,0.13825,0.00107023,0.00107023,0.00107023
142,1717.67,0.04576,0.10475,0.0142,0.96289,0.95914,0.98552,0.79312,0.24399,0.41099,0.13817,0.00103896,0.00103896,0.00103896
143,1729.38,0.04699,0.10673,0.01447,0.96318,0.95699,0.98521,0.7933,0.24357,0.4085,0.13902,0.00100806,0.00100806,0.00100806
144,1740.91,0.04765,0.10772,0.01409,0.95696,0.96129,0.98439,0.79254,0.24337,0.40704,0.13833,0.000977524,0.000977524,0.000977524
145,1752.61,0.04484,0.10272,0.01386,0.958,0.96344,0.98498,0.79382,0.2453,0.40409,0.14131,0.000947376,0.000947376,0.000947376
146,1764.31,0.04287,0.09942,0.01382,0.96333,0.96034,0.98452,0.79269,0.24751,0.40181,0.14292,0.000917616,0.000917616,0.000917616
147,1777.47,0.04013,0.09454,0.01265,0.96327,0.95892,0.98502,0.79072,0.24763,0.40543,0.14278,0.000888253,0.000888253,0.000888253
148,1791.28,0.03964,0.09386,0.01281,0.96094,0.95914,0.98507,0.79219,0.24743,0.4075,0.14262,0.000859294,0.000859294,0.000859294
149,1803.01,0.03444,0.08423,0.01141,0.96212,0.96129,0.98515,0.79336,0.24076,0.41556,0.13634,0.000830746,0.000830746,0.000830746
