epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,107.914,3.62313,4.19493,3.61977,0.02887,0.21023,0.02547,0.00814,3.40735,4.17368,3.30121,0.00330623,0.00330623,0.0702439
2,164.173,3.05468,3.4995,3.02586,0.34796,0.11469,0.0715,0.02375,2.71116,5.27869,2.87842,0.00658479,0.00658479,0.0401891
3,217.99,2.48693,3.06333,2.50317,0.29087,0.17515,0.11419,0.04213,2.35655,3.75707,2.43902,0.00980835,0.00980835,0.0100793
4,272.348,2.17555,2.68206,2.17323,0.33535,0.30239,0.23341,0.09367,2.12567,3.20952,2.17631,0.0097525,0.0097525,0.0097525
5,327.073,2.00959,2.40113,1.98576,0.4489,0.32958,0.31714,0.13847,1.96139,2.49126,1.98169,0.00967,0.00967,0.00967
6,380.496,1.91823,2.22777,1.88581,0.47304,0.36733,0.36092,0.17032,1.89988,2.32984,1.90597,0.0095875,0.0095875,0.0095875
7,434.287,1.8506,2.0972,1.80796,0.55163,0.40789,0.43517,0.20967,1.82366,2.1025,1.81045,0.009505,0.009505,0.009505
8,488.055,1.79489,1.98772,1.74423,0.56008,0.43953,0.46998,0.23862,1.74556,2.00289,1.75302,0.0094225,0.0094225,0.0094225
9,540.888,1.73728,1.88801,1.69917,0.60023,0.46876,0.50091,0.25763,1.71897,1.90727,1.6907,0.00934,0.00934,0.00934
10,592.526,1.70577,1.81718,1.6533,0.62632,0.48846,0.53192,0.28592,1.67111,1.81158,1.67002,0.0092575,0.0092575,0.0092575
11,645.355,1.67269,1.77109,1.63515,0.61613,0.49885,0.53162,0.28527,1.63343,1.80968,1.62021,0.009175,0.009175,0.009175
12,697.024,1.64672,1.69768,1.6027,0.63444,0.50334,0.5467,0.29995,1.6204,1.78723,1.61253,0.0090925,0.0090925,0.0090925
13,749.929,1.62393,1.66254,1.58281,0.62174,0.47768,0.52397,0.28934,1.62476,1.83681,1.6047,0.00901,0.00901,0.00901
