epoch,time,train/giou_loss,train/cls_loss,train/l1_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/giou_loss,val/cls_loss,val/l1_loss,lr/pg0,lr/pg1,lr/pg2
42,522.508,0.07592,0.14891,0.03042,0.94727,0.92715,0.96731,0.76425,0.25289,0.41524,0.1439,0.0008647,0.0008647,0.0008647
43,534.461,0.07375,0.14571,0.02999,0.96243,0.92043,0.96725,0.76623,0.26021,0.39949,0.14903,0.0008614,0.0008614,0.0008614
44,545.953,0.07004,0.14051,0.0284,0.95536,0.92258,0.9701,0.76875,0.25326,0.40274,0.1405,0.0008581,0.0008581,0.0008581
45,557.733,0.06802,0.13711,0.02806,0.93744,0.93457,0.97082,0.76844,0.25212,0.4189,0.14044,0.0008548,0.0008548,0.0008548
46,569.089,0.06954,0.13975,0.0281,0.95167,0.92688,0.97266,0.76559,0.25966,0.4136,0.14633,0.0008515,0.0008515,0.0008515
47,580.286,0.06948,0.14001,0.02732,0.95605,0.92043,0.97024,0.76093,0.25914,0.41672,0.14886,0.0008482,0.0008482,0.0008482
48,591.912,0.06722,0.13704,0.02675,0.94396,0.9419,0.96835,0.76508,0.25841,0.41987,0.14738,0.0008449,0.0008449,0.0008449
49,603.25,0.06594,0.13535,0.02611,0.9597,0.91613,0.97411,0.76898,0.25847,0.41474,0.14508,0.0008416,0.0008416,0.0008416
50,614.59,0.05998,0.12549,0.02533,0.94988,0.93763,0.97352,0.77028,0.25244,0.40756,0.14122,0.0008383,0.0008383,0.0008383
51,625.91,0.0622,0.1299,0.02513,0.96629,0.92466,0.97332,0.76904,0.24997,0.41801,0.1411,0.000835,0.000835,0.000835
52,637.243,0.06142,0.12789,0.02506,0.96421,0.92043,0.96952,0.76898,0.25142,0.41143,0.13933,0.0008317,0.0008317,0.0008317
53,648.788,0.0661,0.13582,0.02634,0.96392,0.91932,0.97432,0.76683,0.25483,0.40553,0.13886,0.0008284,0.0008284,0.0008284
54,660.274,0.06323,0.13143,0.02562,0.96622,0.92256,0.97348,0.76479,0.25241,0.42373,0.14002,0.0008251,0.0008251,0.0008251
55,671.598,0.06197,0.12937,0.02418,0.95657,0.92688,0.96823,0.76208,0.25258,0.42911,0.13831,0.0008218,0.0008218,0.0008218
56,683.006,0.06304,0.13131,0.02484,0.95007,0.92903,0.97145,0.76498,0.26005,0.41451,0.14335,0.0008185,0.0008185,0.0008185
57,694.322,0.05609,0.11995,0.02266,0.95142,0.93333,0.97459,0.76592,0.25821,0.4238,0.14428,0.0008152,0.0008152,0.0008152
58,705.827,0.05807,0.12319,0.02291,0.95737,0.92903,0.9713,0.76835,0.24989,0.42492,0.13725,0.0008119,0.0008119,0.0008119
59,717.227,0.05922,0.12593,0.02332,0.94562,0.93486,0.97305,0.76841,0.25049,0.42378,0.13759,0.0008086,0.0008086,0.0008086
60,728.566,0.05806,0.12347,0.02295,0.94747,0.931,0.97215,0.76659,0.25016,0.42855,0.13834,0.0008053,0.0008053,0.0008053
61,739.921,0.05465,0.11803,0.02146,0.95913,0.92043,0.97185,0.76849,0.25432,0.42261,0.13964,0.000802,0.000802,0.000802
62,751.21,0.05452,0.11785,0.02151,0.95547,0.92298,0.97416,0.76695,0.24893,0.44425,0.14034,0.0007987,0.0007987,0.0007987
63,762.664,0.05495,0.11839,0.02148,0.95779,0.92473,0.97096,0.76583,0.25308,0.42762,0.1396,0.0007954,0.0007954,0.0007954
64,773.856,0.05697,0.12225,0.02166,0.96105,0.92473,0.9697,0.76141,0.25893,0.42828,0.14415,0.0007921,0.0007921,0.0007921
65,785.237,0.05394,0.11715,0.02062,0.9558,0.91828,0.96696,0.76322,0.26153,0.43812,0.14783,0.0007888,0.0007888,0.0007888
66,796.551,0.05146,0.11361,0.02001,0.9485,0.92473,0.97218,0.76719,0.24995,0.43631,0.13902,0.0007855,0.0007855,0.0007855
67,808.055,0.05199,0.11388,0.02025,0.95542,0.92183,0.96799,0.76205,0.2634,0.4393,0.14822,0.0007822,0.0007822,0.0007822
68,819.203,0.05117,0.11244,0.02011,0.95227,0.92688,0.97297,0.76304,0.25688,0.43144,0.14331,0.0007789,0.0007789,0.0007789
69,830.423,0.05278,0.11526,0.02033,0.95953,0.91613,0.96808,0.76264,0.26313,0.44421,0.14804,0.0007756,0.0007756,0.0007756
70,841.778,0.05117,0.11304,0.01963,0.9534,0.92391,0.96874,0.76624,0.26123,0.43309,0.14788,0.0007723,0.0007723,0.0007723
71,853.16,0.05081,0.1118,0.01952,0.95116,0.92149,0.96994,0.76724,0.26059,0.43259,0.14843,0.000769,0.000769,0.000769
72,864.406,0.05111,0.1129,0.01983,0.95759,0.92688,0.9707,0.76899,0.25364,0.44051,0.14148,0.0007657,0.0007657,0.0007657
73,875.905,0.04982,0.11056,0.01899,0.94445,0.93333,0.96854,0.76999,0.25068,0.43392,0.1395,0.0007624,0.0007624,0.0007624
74,887.332,0.04876,0.10862,0.01845,0.94058,0.93333,0.96896,0.76797,0.25158,0.44408,0.14388,0.0007591,0.0007591,0.0007591
75,898.799,0.04682,0.1053,0.01821,0.95724,0.92043,0.97094,0.76825,0.25124,0.43649,0.13971,0.0007558,0.0007558,0.0007558
76,910.338,0.05026,0.11125,0.01909,0.95754,0.92151,0.97029,0.768,0.25816,0.43907,0.14512,0.0007525,0.0007525,0.0007525
77,921.693,0.0474,0.10603,0.01783,0.95524,0.92258,0.97377,0.77043,0.25527,0.43616,0.14515,0.0007492,0.0007492,0.0007492
78,932.809,0.0477,0.10689,0.01803,0.95978,0.92382,0.97335,0.76797,0.26207,0.43329,0.15191,0.0007459,0.0007459,0.0007459
79,944.638,0.04826,0.10773,0.0181,0.96392,0.91914,0.9681,0.76517,0.26097,0.44699,0.14819,0.0007426,0.0007426,0.0007426
80,956.287,0.04971,0.11036,0.01867,0.95424,0.92258,0.96851,0.76586,0.25694,0.45238,0.14541,0.0007393,0.0007393,0.0007393
81,967.63,0.04653,0.10498,0.01726,0.95754,0.92141,0.97183,0.76633,0.25535,0.4467,0.14476,0.000736,0.000736,0.000736
82,979.127,0.04589,0.10393,0.01705,0.9594,0.92043,0.97094,0.76644,0.25798,0.43853,0.14607,0.0007327,0.0007327,0.0007327
83,990.673,0.04502,0.10208,0.01669,0.95982,0.92258,0.97301,0.76844,0.2583,0.44053,0.14623,0.0007294,0.0007294,0.0007294
84,1001.98,0.04589,0.1038,0.01748,0.95296,0.92473,0.96898,0.76615,0.25803,0.44192,0.14745,0.0007261,0.0007261,0.0007261
