epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,12.4426,1.61231,2.93936,1.25228,0.5743,0.46129,0.5698,0.2814,1.35947,1.84543,1.02088,0.00324561,0.00324561,0.0707895
2,19.4256,1.33129,1.14955,0.99677,0.5624,0.59319,0.68264,0.35856,1.39038,1.55333,1.09004,0.00652467,0.00652467,0.0407352
3,26.156,1.45583,1.30059,1.07985,0.51016,0.71173,0.62636,0.29762,1.72607,1.80047,1.27828,0.00974873,0.00974873,0.0106259
4,32.8451,1.47208,1.12039,1.14158,0.50223,0.71145,0.67948,0.26732,1.71786,3.2719,1.39705,0.0097525,0.0097525,0.0097525
5,39.48,1.35087,0.95281,1.086,0.32446,0.53035,0.40717,0.17804,1.6498,3.78941,1.38639,0.00967,0.00967,0.00967
6,50.3376,1.2556,0.86491,1.04479,0.67526,0.7518,0.71836,0.33883,1.39753,1.44231,1.25435,0.0095875,0.0095875,0.0095875
7,59.4688,1.1553,0.77135,1.01785,0.7801,0.75192,0.74811,0.36274,1.43815,1.13893,1.24006,0.009505,0.009505,0.009505
8,68.0657,1.12935,0.73178,1.00095,0.88108,0.64724,0.8154,0.41125,1.30681,1.28975,1.19662,0.0094225,0.0094225,0.0094225
9,77.3295,1.0692,0.67767,0.97302,0.57185,0.77356,0.55029,0.23134,1.43247,1.75981,1.13824,0.00934,0.00934,0.00934
10,89.2354,1.03593,0.6612,0.97077,0.86727,0.72268,0.85348,0.4521,1.15379,1.13077,1.0745,0.0092575,0.0092575,0.0092575
11,98.2094,0.99759,0.63409,0.94743,0.77085,0.72927,0.76057,0.40049,1.24755,1.05003,1.15393,0.009175,0.009175,0.009175
12,109.657,0.95437,0.60759,0.93411,0.81512,0.78121,0.8235,0.44061,1.32164,0.82655,1.13437,0.0090925,0.0090925,0.0090925
13,116.179,0.9191,0.57963,0.91945,0.78538,0.78101,0.80505,0.41767,1.29747,1.04257,1.12612,0.00901,0.00901,0.00901
14,122.688,0.90225,0.57166,0.91192,0.79139,0.77537,0.80407,0.41514,1.29426,0.92403,1.14593,0.0089275,0.0089275,0.0089275
15,129.132,0.87499,0.55554,0.90335,0.65775,0.68006,0.63889,0.3193,1.36437,1.38083,1.14521,0.008845,0.008845,0.008845
16,135.702,0.86459,0.54832,0.89912,0.83272,0.80104,0.80359,0.42254,1.36722,1.01246,1.10334,0.0087625,0.0087625,0.0087625
17,142.194,0.84801,0.53401,0.89555,0.89424,0.68404,0.76496,0.38931,1.40392,1.86077,1.1727,0.00868,0.00868,0.00868
18,148.794,0.82224,0.51833,0.88285,0.81808,0.72907,0.78604,0.44018,1.23452,0.72487,1.09409,0.0085975,0.0085975,0.0085975
