epoch,time,train/giou_loss,train/cls_loss,train/l1_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/giou_loss,val/cls_loss,val/l1_loss,lr/pg0,lr/pg1,lr/pg2
108,1383.91,0.1147,0.20042,0.04368,0.95668,0.95914,0.98664,0.78955,0.23686,0.34377,0.13757,0.00225341,0.00225341,0.00225341
109,1395.62,0.10897,0.19363,0.0416,0.94726,0.96129,0.98629,0.78998,0.23424,0.34941,0.13008,0.0022148,0.0022148,0.0022148
110,1411.68,0.11269,0.19863,0.04239,0.95246,0.96989,0.9871,0.78734,0.24588,0.35341,0.13934,0.00217627,0.00217627,0.00217627
111,1425.84,0.1107,0.19594,0.04205,0.9487,0.96344,0.9875,0.78128,0.24978,0.3584,0.13856,0.00213782,0.00213782,0.00213782
112,1438.26,0.11206,0.19717,0.04299,0.96077,0.95484,0.98707,0.78094,0.25221,0.35504,0.14332,0.00209948,0.00209948,0.00209948
113,1450.05,0.11076,0.19519,0.04246,0.94209,0.94453,0.98537,0.78173,0.24376,0.36226,0.13596,0.00206123,0.00206123,0.00206123
114,1461.63,0.11702,0.20359,0.04411,0.96292,0.94952,0.9882,0.78612,0.24392,0.34547,0.13526,0.0020231,0.0020231,0.0020231
115,1473.25,0.1115,0.1977,0.04158,0.95531,0.96533,0.98895,0.79133,0.24332,0.34783,0.13736,0.0019851,0.0019851,0.0019851
116,1485.05,0.0977,0.18087,0.03859,0.94323,0.98065,0.98894,0.79238,0.24161,0.35164,0.13617,0.00194722,0.00194722,0.00194722
117,1500.56,0.10337,0.18624,0.04045,0.9405,0.97419,0.98846,0.7889,0.24221,0.35228,0.13576,0.00190949,0.00190949,0.00190949
118,1516.51,0.09546,0.17613,0.03815,0.95275,0.97204,0.98884,0.7944,0.24017,0.35343,0.13499,0.00187191,0.00187191,0.00187191
119,1529.49,0.09756,0.17974,0.03843,0.93782,0.97309,0.9879,0.79347,0.24131,0.35568,0.13623,0.0018345,0.0018345,0.0018345
120,1543.62,0.0958,0.17822,0.03764,0.94756,0.97143,0.98869,0.79059,0.24162,0.3615,0.13559,0.00179725,0.00179725,0.00179725
121,1555.38,0.0935,0.17467,0.03836,0.9645,0.96129,0.98954,0.78753,0.24041,0.36082,0.13372,0.00176018,0.00176018,0.00176018
122,1568.79,0.09698,0.17962,0.03945,0.94565,0.97281,0.98927,0.79183,0.24001,0.35944,0.13578,0.0017233,0.0017233,0.0017233
123,1582.07,0.09499,0.17699,0.03815,0.9572,0.96189,0.98611,0.78927,0.24054,0.3652,0.13746,0.00168662,0.00168662,0.00168662
124,1593.81,0.09606,0.17769,0.03798,0.93961,0.98065,0.98912,0.79405,0.24102,0.36626,0.13989,0.00165015,0.00165015,0.00165015
125,1607.79,0.0963,0.17833,0.03804,0.94377,0.97461,0.9874,0.78619,0.23793,0.37515,0.13654,0.00161389,0.00161389,0.00161389
126,1623.78,0.09586,0.17734,0.03754,0.9474,0.96838,0.98832,0.78662,0.23845,0.36969,0.13708,0.00157786,0.00157786,0.00157786
127,1635.63,0.09409,0.1757,0.03719,0.95431,0.96559,0.98859,0.79026,0.23554,0.36979,0.13394,0.00154206,0.00154206,0.00154206
128,1647.26,0.08995,0.17167,0.03595,0.95051,0.96989,0.98742,0.78702,0.23449,0.3733,0.13167,0.0015065,0.0015065,0.0015065
129,1658.96,0.08393,0.16234,0.03423,0.96267,0.96559,0.98755,0.78996,0.23512,0.38011,0.13181,0.0014712,0.0014712,0.0014712
130,1670.53,0.08937,0.16925,0.03576,0.95732,0.96475,0.98685,0.78779,0.24095,0.37796,0.13906,0.00143615,0.00143615,0.00143615
131,1682.2,0.08472,0.16305,0.03483,0.9581,0.96559,0.98728,0.7911,0.23563,0.37472,0.13298,0.00140137,0.00140137,0.00140137
132,1693.81,0.08619,0.16592,0.03484,0.9511,0.97204,0.98878,0.79091,0.2344,0.37951,0.13121,0.00136687,0.00136687,0.00136687
133,1705.38,0.08603,0.16514,0.03472,0.95236,0.97419,0.98903,0.78833,0.23345,0.37837,0.13002,0.00133266,0.00133266,0.00133266
134,1717.05,0.08667,0.16563,0.03484,0.9516,0.96344,0.98792,0.78709,0.2361,0.38271,0.13093,0.00129874,0.00129874,0.00129874
135,1728.91,0.08333,0.16131,0.03419,0.95508,0.96774,0.98832,0.79337,0.23145,0.37353,0.12951,0.00126512,0.00126512,0.00126512
136,1740.37,0.08202,0.15993,0.03313,0.95545,0.97204,0.9885,0.79173,0.23792,0.37117,0.1348,0.00123182,0.00123182,0.00123182
137,1752.16,0.08257,0.16103,0.03401,0.95272,0.96344,0.9873,0.7882,0.24508,0.37233,0.1449,0.00119883,0.00119883,0.00119883
138,1763.9,0.08236,0.16059,0.03343,0.95957,0.96967,0.9874,0.79115,0.24299,0.37365,0.14505,0.00116617,0.00116617,0.00116617
139,1775.82,0.08135,0.15795,0.0327,0.95615,0.96774,0.98775,0.78955,0.24068,0.37652,0.14109,0.00113384,0.00113384,0.00113384
140,1787.65,0.07999,0.15667,0.03328,0.95929,0.96291,0.98913,0.79203,0.23554,0.37337,0.13766,0.00110186,0.00110186,0.00110186
141,1799.45,0.08132,0.15836,0.0331,0.95658,0.96989,0.98977,0.78919,0.2475,0.37033,0.14881,0.00107023,0.00107023,0.00107023
142,1811.04,0.08147,0.15856,0.03273,0.95561,0.97227,0.99027,0.79762,0.23867,0.37013,0.1371,0.00103896,0.00103896,0.00103896
143,1822.95,0.0793,0.15579,0.03226,0.95425,0.97634,0.99055,0.7935,0.23905,0.37369,0.1362,0.00100806,0.00100806,0.00100806
144,1834.65,0.07798,0.15471,0.03216,0.95416,0.97419,0.99021,0.79496,0.2396,0.36739,0.13615,0.000977524,0.000977524,0.000977524
145,1846.12,0.07699,0.15271,0.03132,0.94881,0.98495,0.99013,0.79747,0.23843,0.36528,0.13487,0.000947376,0.000947376,0.000947376
146,1857.48,0.07696,0.15225,0.03164,0.95563,0.97267,0.99012,0.79544,0.23853,0.37031,0.13525,0.000917616,0.000917616,0.000917616
147,1869.03,0.07511,0.15035,0.03063,0.95042,0.97419,0.98854,0.7958,0.23641,0.3704,0.13367,0.000888253,0.000888253,0.000888253
148,1881.11,0.07616,0.15131,0.03156,0.94949,0.97021,0.98841,0.7947,0.23668,0.37759,0.13401,0.000859294,0.000859294,0.000859294
149,1892.91,0.07376,0.14756,0.03042,0.94866,0.97849,0.98918,0.79559,0.23965,0.37767,0.1354,0.000830746,0.000830746,0.000830746
150,1904.44,0.0756,0.15021,0.03119,0.94922,0.96989,0.98874,0.79667,0.23705,0.3736,0.13348,0.000802616,0.000802616,0.000802616
151,1920.37,0.07184,0.14504,0.02948,0.94777,0.97565,0.98943,0.79601,0.23627,0.37658,0.1334,0.000774911,0.000774911,0.000774911
152,1931.93,0.0723,0.14594,0.03009,0.95328,0.96774,0.98782,0.78732,0.24996,0.38078,0.15202,0.000747637,0.000747637,0.000747637
153,1943.48,0.07157,0.14453,0.02985,0.94151,0.96932,0.98828,0.79048,0.24975,0.37761,0.15008,0.000720803,0.000720803,0.000720803
154,1955.06,0.06881,0.14087,0.02899,0.95751,0.96917,0.98913,0.7934,0.24541,0.37822,0.14511,0.000694413,0.000694413,0.000694413
155,1966.51,0.07355,0.14729,0.0305,0.94378,0.97478,0.98829,0.7907,0.24687,0.37874,0.14636,0.000668475,0.000668475,0.000668475
156,1977.92,0.07178,0.14435,0.02926,0.94547,0.96955,0.98807,0.79256,0.24485,0.37652,0.14595,0.000642995,0.000642995,0.000642995
157,1989.66,0.07242,0.1456,0.02977,0.95993,0.96129,0.9889,0.78875,0.24667,0.37672,0.14574,0.00061798,0.00061798,0.00061798
158,2001.26,0.07095,0.1442,0.02918,0.95744,0.96766,0.98858,0.79105,0.24487,0.37658,0.14483,0.000593435,0.000593435,0.000593435
159,2012.71,0.06822,0.1403,0.02855,0.94735,0.96747,0.98898,0.79365,0.24409,0.37785,0.14117,0.000569366,0.000569366,0.000569366
160,2024.13,0.071,0.14345,0.02938,0.95514,0.96774,0.98808,0.794,0.24091,0.38055,0.13585,0.00054578,0.00054578,0.00054578
161,2035.65,0.06978,0.14192,0.02916,0.96183,0.97548,0.98882,0.79277,0.2395,0.38313,0.13671,0.000522683,0.000522683,0.000522683
162,2047.18,0.06907,0.14085,0.02845,0.96083,0.96989,0.98883,0.79343,0.23857,0.37809,0.13632,0.000500079,0.000500079,0.000500079
163,2058.49,0.06824,0.13917,0.02864,0.95594,0.96774,0.98901,0.79583,0.24119,0.37682,0.13479,0.000477976,0.000477976,0.000477976
164,2069.99,0.06725,0.13836,0.0281,0.95894,0.96989,0.98994,0.79508,0.2442,0.37582,0.138,0.000456377,0.000456377,0.000456377
165,2081.31,0.06913,0.14041,0.02825,0.95571,0.97441,0.98961,0.79465,0.2427,0.37932,0.13785,0.000435288,0.000435288,0.000435288
166,2092.88,0.06592,0.13657,0.02731,0.95572,0.97481,0.99002,0.79443,0.23512,0.38176,0.13316,0.000414716,0.000414716,0.000414716
167,2104.48,0.06533,0.13464,0.02706,0.96004,0.96989,0.98937,0.79427,0.23644,0.38298,0.1349,0.000394663,0.000394663,0.000394663
168,2116.14,0.06425,0.13431,0.02713,0.95935,0.96427,0.98903,0.79064,0.24216,0.38854,0.14001,0.000375137,0.000375137,0.000375137
169,2127.61,0.06393,0.13398,0.02769,0.95956,0.96958,0.98872,0.79301,0.24176,0.38983,0.13969,0.000356141,0.000356141,0.000356141
170,2139.21,0.06352,0.13263,0.02671,0.95724,0.96559,0.98871,0.79224,0.24291,0.39001,0.1404,0.00033768,0.00033768,0.00033768
171,2150.63,0.06464,0.13545,0.02683,0.9546,0.96129,0.98871,0.79127,0.24025,0.39512,0.13814,0.000319759,0.000319759,0.000319759
172,2162.39,0.06397,0.13315,0.02698,0.96318,0.95914,0.98893,0.79187,0.24662,0.38717,0.1415,0.000302382,0.000302382,0.000302382
173,2177.45,0.06269,0.13162,0.02652,0.94962,0.97281,0.9892,0.7933,0.24221,0.38497,0.13699,0.000285553,0.000285553,0.000285553
174,2188.79,0.06418,0.13363,0.02659,0.96151,0.9671,0.98912,0.79189,0.2427,0.38591,0.13725,0.000269277,0.000269277,0.000269277
175,2200.73,0.06421,0.13357,0.0267,0.95936,0.96559,0.9892,0.79056,0.24103,0.38543,0.13612,0.000253557,0.000253557,0.000253557
176,2212.28,0.06221,0.13116,0.02636,0.96528,0.96129,0.9895,0.78947,0.23692,0.38763,0.13469,0.000238398,0.000238398,0.000238398
177,2223.88,0.06216,0.1309,0.02612,0.96078,0.96344,0.98955,0.79007,0.2377,0.38889,0.13524,0.000223803,0.000223803,0.000223803
178,2235.34,0.0626,0.13115,0.02619,0.95568,0.97382,0.9899,0.7928,0.23564,0.38541,0.13389,0.000209776,0.000209776,0.000209776
179,2247.28,0.06234,0.13089,0.02653,0.95343,0.97849,0.98983,0.79365,0.23686,0.38625,0.13508,0.00019632,0.00019632,0.00019632
180,2258.69,0.064,0.13298,0.02672,0.96569,0.96129,0.98963,0.79276,0.23757,0.38572,0.13544,0.000183439,0.000183439,0.000183439
181,2270.28,0.06156,0.12948,0.02547,0.96156,0.96129,0.98963,0.79089,0.23852,0.3867,0.13958,0.000171135,0.000171135,0.000171135
182,2281.64,0.06211,0.13034,0.02602,0.96656,0.96129,0.98966,0.79184,0.23619,0.3865,0.13477,0.000159412,0.000159412,0.000159412
183,2293.35,0.06306,0.13165,0.02624,0.96701,0.96129,0.98949,0.79354,0.23567,0.38649,0.13414,0.000148273,0.000148273,0.000148273
